date,week,week_era,station,temperature,weather,holiday,number
2015-05-26,2.0,3.0,40.0,27,0,0,57.0
2015-05-26,2.0,3.0,41.0,27,0,0,98.0
2015-05-26,2.0,3.0,42.0,27,0,0,83.0
2015-05-26,2.0,3.0,43.0,27,0,0,61.0
2015-05-26,2.0,3.0,44.0,27,0,0,93.0
2015-05-26,2.0,3.0,45.0,27,0,0,45.0
2015-05-26,2.0,3.0,46.0,27,0,0,47.0
2015-05-26,2.0,3.0,47.0,27,0,0,26.0
2015-05-26,2.0,3.0,48.0,27,0,0,39.0
2015-05-26,2.0,3.0,49.0,27,0,0,45.0
2015-05-26,2.0,3.0,50.0,27,0,0,141.0
2015-05-26,2.0,3.0,51.0,27,0,0,54.0
2015-05-26,2.0,3.0,52.0,27,0,0,21.0
2015-05-26,2.0,3.0,53.0,27,0,0,93.0
2015-05-26,2.0,3.0,54.0,27,0,0,32.0
2015-05-26,2.0,3.0,55.0,27,0,0,64.0
2015-05-26,2.0,3.0,56.0,27,0,0,96.0
2015-05-26,2.0,3.0,57.0,27,0,0,42.0
2015-05-26,2.0,3.0,58.0,27,0,0,116.0
2015-05-26,2.0,3.0,60.0,27,0,0,84.0
2015-05-26,2.0,3.0,62.0,27,0,0,51.0
2015-05-26,2.0,3.0,63.0,27,0,0,26.0
2015-05-26,2.0,3.0,64.0,27,0,0,13.0
2015-05-26,2.0,3.0,65.0,27,0,0,38.0
2015-05-26,2.0,3.0,66.0,27,0,0,110.0
2015-05-26,2.0,3.0,67.0,27,0,0,101.0
2015-05-26,2.0,3.0,68.0,27,0,0,36.0
2015-05-26,2.0,3.0,69.0,27,0,0,50.0
2015-05-26,2.0,3.0,70.0,27,0,0,68.0
2015-05-26,2.0,3.0,71.0,27,0,0,66.0
2015-05-26,2.0,3.0,72.0,27,0,0,3.0
2015-05-26,2.0,3.0,73.0,27,0,0,49.0
2015-05-26,2.0,3.0,74.0,27,0,0,64.0
2015-05-26,2.0,3.0,75.0,27,0,0,31.0
2015-05-26,2.0,3.0,76.0,27,0,0,71.0
2015-05-26,2.0,3.0,77.0,27,0,0,20.0
2015-05-26,2.0,3.0,78.0,27,0,0,39.0
2015-05-26,2.0,3.0,79.0,27,0,0,43.0
2015-05-26,2.0,3.0,80.0,27,0,0,7.0
2015-05-26,2.0,3.0,81.0,27,0,0,40.0
2015-05-26,2.0,3.0,82.0,27,0,0,9.0
2015-05-26,2.0,3.0,83.0,27,0,0,14.0
2015-05-26,2.0,3.0,84.0,27,0,0,22.0
2015-05-26,2.0,3.0,85.0,27,0,0,17.0
2015-05-26,2.0,3.0,86.0,27,0,0,41.0
2015-05-26,2.0,3.0,87.0,27,0,0,18.0
2015-05-26,2.0,3.0,88.0,27,0,0,40.0
2015-05-26,2.0,3.0,89.0,27,0,0,7.0
2015-05-26,2.0,3.0,90.0,27,0,0,39.0
2015-05-26,2.0,3.0,91.0,27,0,0,14.0
2015-05-26,2.0,3.0,101.0,27,0,0,51.0
2015-05-26,2.0,3.0,102.0,27,0,0,43.0
2015-05-26,2.0,3.0,103.0,27,0,0,35.0
2015-05-26,2.0,3.0,104.0,27,0,0,55.0
2015-05-26,2.0,3.0,105.0,27,0,0,38.0
2015-05-26,2.0,3.0,106.0,27,0,0,59.0
2015-05-26,2.0,3.0,107.0,27,0,0,55.0
2015-05-26,2.0,3.0,108.0,27,0,0,74.0
2015-05-26,2.0,3.0,109.0,27,0,0,86.0
2015-05-26,2.0,3.0,110.0,27,0,0,52.0
2015-05-26,2.0,3.0,111.0,27,0,0,52.0
2015-05-26,2.0,3.0,112.0,27,0,0,46.0
2015-05-26,2.0,3.0,113.0,27,0,0,79.0
2015-05-26,2.0,3.0,114.0,27,0,0,89.0
2015-05-26,2.0,3.0,115.0,27,0,0,20.0
2015-05-26,2.0,3.0,116.0,27,0,0,26.0
2015-05-26,2.0,3.0,117.0,27,0,0,29.0
2015-05-26,2.0,3.0,118.0,27,0,0,23.0
2015-05-26,2.0,3.0,119.0,27,0,0,26.0
2015-05-26,2.0,3.0,120.0,27,0,0,43.0
2015-05-26,2.0,3.0,121.0,27,0,0,64.0
2015-05-26,2.0,3.0,122.0,27,0,0,37.0
2015-05-26,2.0,3.0,123.0,27,0,0,35.0
2015-05-26,2.0,3.0,124.0,27,0,0,59.0
2015-05-26,2.0,3.0,125.0,27,0,0,46.0
2015-05-26,2.0,3.0,126.0,27,0,0,68.0
2015-05-26,2.0,3.0,127.0,27,0,0,51.0
2015-05-26,2.0,3.0,128.0,27,0,0,33.0
2015-05-26,2.0,3.0,129.0,27,0,0,58.0
2015-05-26,2.0,3.0,130.0,27,0,0,8.0
2015-05-26,2.0,3.0,131.0,27,0,0,51.0
2015-05-26,2.0,3.0,132.0,27,0,0,90.0
2015-05-26,2.0,3.0,133.0,27,0,0,64.0
2015-05-26,2.0,3.0,134.0,27,0,0,67.0
2015-05-26,2.0,3.0,135.0,27,0,0,144.0
2015-05-26,2.0,3.0,136.0,27,0,0,125.0
2015-05-26,2.0,3.0,137.0,27,0,0,85.0
2015-05-26,2.0,3.0,138.0,27,0,0,15.0
2015-05-26,2.0,3.0,139.0,27,0,0,72.0
2015-05-26,2.0,3.0,140.0,27,0,0,59.0
2015-05-26,2.0,3.0,141.0,27,0,0,80.0
2015-05-26,2.0,3.0,142.0,27,0,0,71.0
2015-05-26,2.0,3.0,143.0,27,0,0,74.0
2015-05-26,2.0,3.0,144.0,27,0,0,52.0
2015-05-26,2.0,3.0,145.0,27,0,0,66.0
2015-05-26,2.0,3.0,146.0,27,0,0,93.0
2015-05-26,2.0,3.0,148.0,27,0,0,46.0
2015-05-26,2.0,3.0,149.0,27,0,0,164.0
2015-05-26,2.0,3.0,150.0,27,0,0,97.0
2015-05-26,2.0,3.0,151.0,27,0,0,37.0
2015-05-26,2.0,3.0,152.0,27,0,0,48.0
2015-05-26,2.0,3.0,153.0,27,0,0,67.0
2015-05-26,2.0,3.0,155.0,27,0,0,107.0
2015-05-26,2.0,3.0,156.0,27,0,0,99.0
2015-05-26,2.0,3.0,157.0,27,0,0,41.0
2015-05-26,2.0,3.0,158.0,27,0,0,46.0
2015-05-26,2.0,3.0,159.0,27,0,0,114.0
2015-05-26,2.0,3.0,160.0,27,0,0,79.0
2015-05-26,2.0,3.0,161.0,27,0,0,154.0
2015-05-26,2.0,3.0,162.0,27,0,0,90.0
2015-05-26,2.0,3.0,165.0,27,0,0,141.0
2015-05-26,2.0,3.0,169.0,27,0,0,130.0
2015-05-26,2.0,3.0,170.0,27,0,0,180.0
2015-05-26,2.0,3.0,172.0,27,0,0,51.0
2015-05-26,2.0,3.0,173.0,27,0,0,146.0
2015-05-26,2.0,3.0,175.0,27,0,0,46.0
2015-05-26,2.0,3.0,176.0,27,0,0,63.0
2015-05-26,2.0,3.0,177.0,27,0,0,54.0
2015-05-26,2.0,3.0,178.0,27,0,0,89.0
2015-05-26,2.0,3.0,179.0,27,0,0,51.0
2015-05-26,2.0,3.0,180.0,27,0,0,92.0
2015-05-26,2.0,3.0,181.0,27,0,0,130.0
2015-05-26,2.0,3.0,182.0,27,0,0,117.0
2015-05-26,2.0,3.0,183.0,27,0,0,99.0
2015-05-26,2.0,3.0,184.0,27,0,0,110.0
2015-05-26,2.0,3.0,185.0,27,0,0,118.0
2015-05-26,2.0,3.0,186.0,27,0,0,187.0
2015-05-26,2.0,3.0,187.0,27,0,0,104.0
2015-05-26,2.0,3.0,188.0,27,0,0,81.0
2015-05-26,2.0,3.0,189.0,27,0,0,15.0
2015-05-26,2.0,3.0,190.0,27,0,0,67.0
2015-05-26,2.0,3.0,191.0,27,0,0,78.0
2015-05-26,2.0,3.0,194.0,27,0,0,94.0
2015-05-26,2.0,3.0,196.0,27,0,0,33.0
2015-05-26,2.0,3.0,197.0,27,0,0,65.0
2015-05-26,2.0,3.0,199.0,27,0,0,66.0
2015-05-26,2.0,3.0,201.0,27,0,0,34.0
2015-05-26,2.0,3.0,202.0,27,0,0,49.0
2015-05-26,2.0,3.0,203.0,27,0,0,29.0
2015-05-26,2.0,3.0,204.0,27,0,0,14.0
2015-05-26,2.0,3.0,205.0,27,0,0,0.0
2015-05-26,2.0,3.0,206.0,27,0,0,4.0
2015-05-26,2.0,3.0,207.0,27,0,0,17.0
2015-05-26,2.0,3.0,208.0,27,0,0,19.0
2015-05-26,2.0,3.0,209.0,27,0,0,15.0
2015-05-26,2.0,3.0,210.0,27,0,0,26.0
2015-05-26,2.0,3.0,211.0,27,0,0,22.0
2015-05-26,2.0,3.0,212.0,27,0,0,6.0
2015-05-26,2.0,3.0,213.0,27,0,0,1.0
2015-05-26,2.0,3.0,214.0,27,0,0,4.0
2015-05-26,2.0,3.0,215.0,27,0,0,25.0
2015-05-26,2.0,3.0,216.0,27,0,0,20.0
2015-05-26,2.0,3.0,217.0,27,0,0,2.0
2015-05-26,2.0,3.0,218.0,27,0,0,2.0
2015-05-26,2.0,3.0,219.0,27,0,0,10.0
2015-05-26,2.0,3.0,220.0,27,0,0,35.0
2015-05-26,2.0,3.0,221.0,27,0,0,63.0
2015-05-26,2.0,3.0,222.0,27,0,0,35.0
2015-05-26,2.0,3.0,223.0,27,0,0,13.0
2015-05-26,2.0,3.0,224.0,27,0,0,1.0
2015-05-26,2.0,3.0,225.0,27,0,0,3.0
2015-05-26,2.0,3.0,226.0,27,0,0,2.0
2015-05-26,2.0,3.0,227.0,27,0,0,2.0
2015-05-26,2.0,3.0,228.0,27,0,0,5.0
2015-05-26,2.0,3.0,229.0,27,0,0,1.0
2015-05-26,2.0,3.0,230.0,27,0,0,6.0
2015-05-26,2.0,3.0,231.0,27,0,0,3.0
2015-05-26,2.0,3.0,232.0,27,0,0,1.0
2015-05-26,2.0,3.0,233.0,27,0,0,6.0
2015-05-26,2.0,3.0,234.0,27,0,0,4.0
2015-05-26,2.0,3.0,235.0,27,0,0,2.0
2015-05-26,2.0,3.0,236.0,27,0,0,3.0
2015-05-26,2.0,3.0,251.0,27,0,0,50.0
2015-05-26,2.0,3.0,252.0,27,0,0,9.0
2015-05-26,2.0,3.0,253.0,27,0,0,10.0
2015-05-26,2.0,3.0,254.0,27,0,0,7.0
2015-05-26,2.0,3.0,256.0,27,0,0,33.0
2015-05-26,2.0,3.0,257.0,27,0,0,4.0
2015-05-26,2.0,3.0,258.0,27,0,0,10.0
2015-05-26,2.0,3.0,260.0,27,0,0,17.0
2015-05-26,2.0,3.0,261.0,27,0,0,14.0
2015-05-26,2.0,3.0,262.0,27,0,0,20.0
2015-05-26,2.0,3.0,263.0,27,0,0,48.0
2015-05-26,2.0,3.0,264.0,27,0,0,9.0
2015-05-26,2.0,3.0,265.0,27,0,0,27.0
2015-05-26,2.0,3.0,266.0,27,0,0,36.0
2015-05-26,2.0,3.0,267.0,27,0,0,41.0
2015-05-26,2.0,3.0,269.0,27,0,0,80.0
2015-05-26,2.0,3.0,270.0,27,0,0,65.0
2015-05-26,2.0,3.0,271.0,27,0,0,8.0
2015-05-26,2.0,3.0,272.0,27,0,0,12.0
2015-05-26,2.0,3.0,273.0,27,0,0,8.0
2015-05-26,2.0,3.0,274.0,27,0,0,35.0
2015-05-26,2.0,3.0,275.0,27,0,0,47.0
2015-05-26,2.0,3.0,276.0,27,0,0,19.0
2015-05-26,2.0,3.0,300.0,27,0,0,37.0
2015-05-26,2.0,3.0,301.0,27,0,0,44.0
2015-05-26,2.0,3.0,302.0,27,0,0,47.0
2015-05-26,2.0,3.0,303.0,27,0,0,61.0
2015-05-26,2.0,3.0,304.0,27,0,0,26.0
2015-05-26,2.0,3.0,305.0,27,0,0,35.0
2015-05-26,2.0,3.0,306.0,27,0,0,44.0
2015-05-26,2.0,3.0,308.0,27,0,0,12.0
2015-05-26,2.0,3.0,309.0,27,0,0,20.0
2015-05-26,2.0,3.0,310.0,27,0,0,62.0
2015-05-26,2.0,3.0,311.0,27,0,0,50.0
2015-05-26,2.0,3.0,312.0,27,0,0,67.0
2015-05-26,2.0,3.0,313.0,27,0,0,92.0
2015-05-26,2.0,3.0,314.0,27,0,0,69.0
2015-05-26,2.0,3.0,315.0,27,0,0,27.0
2015-05-26,2.0,3.0,316.0,27,0,0,30.0
2015-05-26,2.0,3.0,317.0,27,0,0,23.0
2015-05-26,2.0,3.0,318.0,27,0,0,0.0
2015-05-26,2.0,3.0,319.0,27,0,0,77.0
2015-05-26,2.0,3.0,320.0,27,0,0,91.0
2015-05-26,2.0,3.0,321.0,27,0,0,103.0
2015-05-26,2.0,3.0,322.0,27,0,0,115.0
2015-05-26,2.0,3.0,323.0,27,0,0,48.0
2015-05-27,3.0,3.0,1.0,21,1,0,38.0
2015-05-27,3.0,3.0,2.0,21,1,0,8.0
2015-05-27,3.0,3.0,3.0,21,1,0,20.0
2015-05-27,3.0,3.0,5.0,21,1,0,38.0
2015-05-27,3.0,3.0,6.0,21,1,0,19.0
2015-05-27,3.0,3.0,7.0,21,1,0,33.0
2015-05-27,3.0,3.0,8.0,21,1,0,60.0
2015-05-27,3.0,3.0,9.0,21,1,0,35.0
2015-05-27,3.0,3.0,10.0,21,1,0,33.0
2015-05-27,3.0,3.0,11.0,21,1,0,13.0
2015-05-27,3.0,3.0,12.0,21,1,0,16.0
2015-05-27,3.0,3.0,13.0,21,1,0,6.0
2015-05-27,3.0,3.0,14.0,21,1,0,19.0
2015-05-27,3.0,3.0,15.0,21,1,0,25.0
2015-05-27,3.0,3.0,16.0,21,1,0,10.0
2015-05-27,3.0,3.0,17.0,21,1,0,34.0
2015-05-27,3.0,3.0,18.0,21,1,0,10.0
2015-05-27,3.0,3.0,19.0,21,1,0,30.0
2015-05-27,3.0,3.0,20.0,21,1,0,36.0
2015-05-27,3.0,3.0,21.0,21,1,0,11.0
2015-05-27,3.0,3.0,22.0,21,1,0,5.0
2015-05-27,3.0,3.0,23.0,21,1,0,12.0
2015-05-27,3.0,3.0,24.0,21,1,0,2.0
2015-05-27,3.0,3.0,25.0,21,1,0,10.0
2015-05-27,3.0,3.0,26.0,21,1,0,0.0
2015-05-27,3.0,3.0,27.0,21,1,0,17.0
2015-05-27,3.0,3.0,28.0,21,1,0,16.0
2015-05-27,3.0,3.0,29.0,21,1,0,5.0
2015-05-27,3.0,3.0,30.0,21,1,0,17.0
2015-05-27,3.0,3.0,31.0,21,1,0,15.0
2015-05-27,3.0,3.0,32.0,21,1,0,20.0
2015-05-27,3.0,3.0,33.0,21,1,0,3.0
2015-05-27,3.0,3.0,34.0,21,1,0,26.0
2015-05-27,3.0,3.0,35.0,21,1,0,10.0
2015-05-27,3.0,3.0,36.0,21,1,0,29.0
2015-05-27,3.0,3.0,37.0,21,1,0,28.0
2015-05-27,3.0,3.0,38.0,21,1,0,41.0
2015-05-27,3.0,3.0,39.0,21,1,0,52.0
2015-05-27,3.0,3.0,40.0,21,1,0,24.0
2015-05-27,3.0,3.0,41.0,21,1,0,45.0
2015-05-27,3.0,3.0,42.0,21,1,0,36.0
2015-05-27,3.0,3.0,43.0,21,1,0,28.0
2015-05-27,3.0,3.0,44.0,21,1,0,37.0
2015-05-27,3.0,3.0,45.0,21,1,0,13.0
2015-05-27,3.0,3.0,46.0,21,1,0,17.0
2015-05-27,3.0,3.0,47.0,21,1,0,16.0
2015-05-27,3.0,3.0,48.0,21,1,0,18.0
2015-05-27,3.0,3.0,49.0,21,1,0,18.0
2015-05-27,3.0,3.0,50.0,21,1,0,60.0
2015-05-27,3.0,3.0,51.0,21,1,0,18.0
2015-05-27,3.0,3.0,52.0,21,1,0,10.0
2015-05-27,3.0,3.0,53.0,21,1,0,33.0
2015-05-27,3.0,3.0,54.0,21,1,0,10.0
2015-05-27,3.0,3.0,55.0,21,1,0,24.0
2015-05-27,3.0,3.0,56.0,21,1,0,41.0
2015-05-27,3.0,3.0,57.0,21,1,0,11.0
2015-05-27,3.0,3.0,58.0,21,1,0,69.0
2015-05-27,3.0,3.0,60.0,21,1,0,31.0
2015-05-27,3.0,3.0,62.0,21,1,0,29.0
2015-05-27,3.0,3.0,63.0,21,1,0,14.0
2015-05-27,3.0,3.0,64.0,21,1,0,5.0
2015-05-27,3.0,3.0,65.0,21,1,0,17.0
2015-05-27,3.0,3.0,66.0,21,1,0,37.0
2015-05-27,3.0,3.0,67.0,21,1,0,24.0
2015-05-27,3.0,3.0,68.0,21,1,0,20.0
2015-05-27,3.0,3.0,69.0,21,1,0,21.0
2015-05-27,3.0,3.0,70.0,21,1,0,24.0
2015-05-27,3.0,3.0,71.0,21,1,0,12.0
2015-05-27,3.0,3.0,72.0,21,1,0,1.0
2015-05-27,3.0,3.0,73.0,21,1,0,16.0
2015-05-27,3.0,3.0,74.0,21,1,0,21.0
2015-05-27,3.0,3.0,75.0,21,1,0,13.0
2015-05-27,3.0,3.0,76.0,21,1,0,27.0
2015-05-27,3.0,3.0,77.0,21,1,0,11.0
2015-05-27,3.0,3.0,78.0,21,1,0,12.0
2015-05-27,3.0,3.0,79.0,21,1,0,6.0
2015-05-27,3.0,3.0,80.0,21,1,0,2.0
2015-05-27,3.0,3.0,81.0,21,1,0,11.0
2015-05-27,3.0,3.0,82.0,21,1,0,5.0
2015-05-27,3.0,3.0,83.0,21,1,0,11.0
2015-05-27,3.0,3.0,84.0,21,1,0,7.0
2015-05-27,3.0,3.0,85.0,21,1,0,8.0
2015-05-27,3.0,3.0,86.0,21,1,0,14.0
2015-05-27,3.0,3.0,87.0,21,1,0,6.0
2015-05-27,3.0,3.0,88.0,21,1,0,12.0
2015-05-27,3.0,3.0,89.0,21,1,0,1.0
2015-05-27,3.0,3.0,90.0,21,1,0,13.0
2015-05-27,3.0,3.0,91.0,21,1,0,5.0
2015-05-27,3.0,3.0,101.0,21,1,0,17.0
2015-05-27,3.0,3.0,102.0,21,1,0,18.0
2015-05-27,3.0,3.0,103.0,21,1,0,17.0
2015-05-27,3.0,3.0,104.0,21,1,0,10.0
2015-05-27,3.0,3.0,105.0,21,1,0,18.0
2015-05-27,3.0,3.0,106.0,21,1,0,12.0
2015-05-27,3.0,3.0,107.0,21,1,0,32.0
2015-05-27,3.0,3.0,108.0,21,1,0,28.0
2015-05-27,3.0,3.0,109.0,21,1,0,34.0
2015-05-27,3.0,3.0,110.0,21,1,0,15.0
2015-05-27,3.0,3.0,111.0,21,1,0,17.0
2015-05-27,3.0,3.0,112.0,21,1,0,19.0
2015-05-27,3.0,3.0,113.0,21,1,0,24.0
2015-05-27,3.0,3.0,114.0,21,1,0,53.0
2015-05-27,3.0,3.0,115.0,21,1,0,9.0
2015-05-27,3.0,3.0,116.0,21,1,0,5.0
2015-05-27,3.0,3.0,117.0,21,1,0,8.0
2015-05-27,3.0,3.0,118.0,21,1,0,11.0
2015-05-27,3.0,3.0,119.0,21,1,0,10.0
2015-05-27,3.0,3.0,120.0,21,1,0,16.0
2015-05-27,3.0,3.0,121.0,21,1,0,24.0
2015-05-27,3.0,3.0,122.0,21,1,0,7.0
2015-05-27,3.0,3.0,123.0,21,1,0,7.0
2015-05-27,3.0,3.0,124.0,21,1,0,24.0
2015-05-27,3.0,3.0,125.0,21,1,0,27.0
2015-05-27,3.0,3.0,126.0,21,1,0,19.0
2015-05-27,3.0,3.0,127.0,21,1,0,18.0
2015-05-27,3.0,3.0,128.0,21,1,0,15.0
2015-05-27,3.0,3.0,129.0,21,1,0,20.0
2015-05-27,3.0,3.0,130.0,21,1,0,25.0
2015-05-27,3.0,3.0,131.0,21,1,0,27.0
2015-05-27,3.0,3.0,132.0,21,1,0,41.0
2015-05-27,3.0,3.0,133.0,21,1,0,25.0
2015-05-27,3.0,3.0,134.0,21,1,0,29.0
2015-05-27,3.0,3.0,135.0,21,1,0,67.0
2015-05-27,3.0,3.0,136.0,21,1,0,46.0
2015-05-27,3.0,3.0,137.0,21,1,0,40.0
2015-05-27,3.0,3.0,138.0,21,1,0,14.0
2015-05-27,3.0,3.0,139.0,21,1,0,30.0
2015-05-27,3.0,3.0,140.0,21,1,0,16.0
2015-05-27,3.0,3.0,141.0,21,1,0,36.0
2015-05-27,3.0,3.0,142.0,21,1,0,14.0
2015-05-27,3.0,3.0,143.0,21,1,0,24.0
2015-05-27,3.0,3.0,144.0,21,1,0,26.0
2015-05-27,3.0,3.0,145.0,21,1,0,32.0
2015-05-27,3.0,3.0,146.0,21,1,0,6.0
2015-05-27,3.0,3.0,148.0,21,1,0,19.0
2015-05-27,3.0,3.0,149.0,21,1,0,59.0
2015-05-27,3.0,3.0,150.0,21,1,0,41.0
2015-05-27,3.0,3.0,151.0,21,1,0,16.0
2015-05-27,3.0,3.0,152.0,21,1,0,16.0
2015-05-27,3.0,3.0,153.0,21,1,0,30.0
2015-05-27,3.0,3.0,155.0,21,1,0,45.0
2015-05-27,3.0,3.0,156.0,21,1,0,57.0
2015-05-27,3.0,3.0,157.0,21,1,0,21.0
2015-05-27,3.0,3.0,158.0,21,1,0,18.0
2015-05-27,3.0,3.0,159.0,21,1,0,41.0
2015-05-27,3.0,3.0,160.0,21,1,0,40.0
2015-05-27,3.0,3.0,161.0,21,1,0,37.0
2015-05-27,3.0,3.0,162.0,21,1,0,46.0
2015-05-27,3.0,3.0,165.0,21,1,0,56.0
2015-05-27,3.0,3.0,169.0,21,1,0,59.0
2015-05-27,3.0,3.0,170.0,21,1,0,55.0
2015-05-27,3.0,3.0,172.0,21,1,0,20.0
2015-05-27,3.0,3.0,173.0,21,1,0,63.0
2015-05-27,3.0,3.0,175.0,21,1,0,16.0
2015-05-27,3.0,3.0,176.0,21,1,0,35.0
2015-05-27,3.0,3.0,177.0,21,1,0,24.0
2015-05-27,3.0,3.0,178.0,21,1,0,27.0
2015-05-27,3.0,3.0,179.0,21,1,0,25.0
2015-05-27,3.0,3.0,180.0,21,1,0,41.0
2015-05-27,3.0,3.0,181.0,21,1,0,62.0
2015-05-27,3.0,3.0,182.0,21,1,0,40.0
2015-05-27,3.0,3.0,183.0,21,1,0,44.0
2015-05-27,3.0,3.0,184.0,21,1,0,63.0
2015-05-27,3.0,3.0,185.0,21,1,0,50.0
2015-05-27,3.0,3.0,186.0,21,1,0,72.0
2015-05-27,3.0,3.0,187.0,21,1,0,41.0
2015-05-27,3.0,3.0,188.0,21,1,0,36.0
2015-05-27,3.0,3.0,189.0,21,1,0,8.0
2015-05-27,3.0,3.0,190.0,21,1,0,25.0
2015-05-27,3.0,3.0,191.0,21,1,0,34.0
2015-05-27,3.0,3.0,194.0,21,1,0,29.0
2015-05-27,3.0,3.0,196.0,21,1,0,14.0
2015-05-27,3.0,3.0,197.0,21,1,0,26.0
2015-05-27,3.0,3.0,199.0,21,1,0,33.0
2015-05-27,3.0,3.0,201.0,21,1,0,6.0
2015-05-27,3.0,3.0,202.0,21,1,0,22.0
2015-05-27,3.0,3.0,203.0,21,1,0,15.0
2015-05-27,3.0,3.0,204.0,21,1,0,5.0
2015-05-27,3.0,3.0,205.0,21,1,0,0.0
2015-05-27,3.0,3.0,206.0,21,1,0,2.0
2015-05-27,3.0,3.0,207.0,21,1,0,9.0
2015-05-27,3.0,3.0,208.0,21,1,0,8.0
2015-05-27,3.0,3.0,209.0,21,1,0,7.0
2015-05-27,3.0,3.0,210.0,21,1,0,12.0
2015-05-27,3.0,3.0,211.0,21,1,0,9.0
2015-05-27,3.0,3.0,212.0,21,1,0,3.0
2015-05-27,3.0,3.0,213.0,21,1,0,2.0
2015-05-27,3.0,3.0,214.0,21,1,0,2.0
2015-05-27,3.0,3.0,215.0,21,1,0,13.0
2015-05-27,3.0,3.0,216.0,21,1,0,7.0
2015-05-27,3.0,3.0,217.0,21,1,0,1.0
2015-05-27,3.0,3.0,218.0,21,1,0,1.0
2015-05-27,3.0,3.0,219.0,21,1,0,4.0
2015-05-27,3.0,3.0,220.0,21,1,0,5.0
2015-05-27,3.0,3.0,221.0,21,1,0,23.0
2015-05-27,3.0,3.0,222.0,21,1,0,14.0
2015-05-27,3.0,3.0,223.0,21,1,0,4.0
2015-05-27,3.0,3.0,224.0,21,1,0,0.0
2015-05-27,3.0,3.0,225.0,21,1,0,3.0
2015-05-27,3.0,3.0,226.0,21,1,0,3.0
2015-05-27,3.0,3.0,227.0,21,1,0,2.0
2015-05-27,3.0,3.0,228.0,21,1,0,2.0
2015-05-27,3.0,3.0,229.0,21,1,0,0.0
2015-05-27,3.0,3.0,230.0,21,1,0,5.0
2015-05-27,3.0,3.0,231.0,21,1,0,1.0
2015-05-27,3.0,3.0,232.0,21,1,0,0.0
2015-05-27,3.0,3.0,233.0,21,1,0,0.0
2015-05-27,3.0,3.0,234.0,21,1,0,0.0
2015-05-27,3.0,3.0,235.0,21,1,0,0.0
2015-05-27,3.0,3.0,236.0,21,1,0,1.0
2015-05-27,3.0,3.0,251.0,21,1,0,27.0
2015-05-27,3.0,3.0,252.0,21,1,0,3.0
2015-05-27,3.0,3.0,253.0,21,1,0,1.0
2015-05-27,3.0,3.0,254.0,21,1,0,1.0
2015-05-27,3.0,3.0,256.0,21,1,0,12.0
2015-05-27,3.0,3.0,257.0,21,1,0,0.0
2015-05-27,3.0,3.0,258.0,21,1,0,2.0
2015-05-27,3.0,3.0,260.0,21,1,0,6.0
2015-05-27,3.0,3.0,261.0,21,1,0,10.0
2015-05-27,3.0,3.0,262.0,21,1,0,10.0
2015-05-27,3.0,3.0,263.0,21,1,0,16.0
2015-05-27,3.0,3.0,264.0,21,1,0,3.0
2015-05-27,3.0,3.0,265.0,21,1,0,11.0
2015-05-27,3.0,3.0,266.0,21,1,0,7.0
2015-05-27,3.0,3.0,267.0,21,1,0,11.0
2015-05-27,3.0,3.0,269.0,21,1,0,28.0
2015-05-27,3.0,3.0,270.0,21,1,0,31.0
2015-05-27,3.0,3.0,271.0,21,1,0,1.0
2015-05-27,3.0,3.0,272.0,21,1,0,7.0
2015-05-27,3.0,3.0,273.0,21,1,0,6.0
2015-05-27,3.0,3.0,274.0,21,1,0,5.0
2015-05-27,3.0,3.0,275.0,21,1,0,10.0
2015-05-27,3.0,3.0,276.0,21,1,0,5.0
2015-05-27,3.0,3.0,300.0,21,1,0,15.0
2015-05-27,3.0,3.0,301.0,21,1,0,18.0
2015-05-27,3.0,3.0,302.0,21,1,0,12.0
2015-05-27,3.0,3.0,303.0,21,1,0,25.0
2015-05-27,3.0,3.0,304.0,21,1,0,5.0
2015-05-27,3.0,3.0,305.0,21,1,0,18.0
2015-05-27,3.0,3.0,306.0,21,1,0,13.0
2015-05-27,3.0,3.0,308.0,21,1,0,5.0
2015-05-27,3.0,3.0,309.0,21,1,0,9.0
2015-05-27,3.0,3.0,310.0,21,1,0,21.0
2015-05-27,3.0,3.0,311.0,21,1,0,24.0
2015-05-27,3.0,3.0,312.0,21,1,0,17.0
2015-05-27,3.0,3.0,313.0,21,1,0,41.0
2015-05-27,3.0,3.0,314.0,21,1,0,37.0
2015-05-27,3.0,3.0,315.0,21,1,0,12.0
2015-05-27,3.0,3.0,316.0,21,1,0,12.0
2015-05-27,3.0,3.0,317.0,21,1,0,13.0
2015-05-27,3.0,3.0,318.0,21,1,0,4.0
2015-05-27,3.0,3.0,319.0,21,1,0,24.0
2015-05-27,3.0,3.0,320.0,21,1,0,30.0
2015-05-27,3.0,3.0,321.0,21,1,0,32.0
2015-05-27,3.0,3.0,322.0,21,1,0,41.0
2015-05-27,3.0,3.0,323.0,21,1,0,13.0
2015-05-28,4.0,3.0,1.0,22,0,0,85.0
2015-05-28,4.0,3.0,2.0,22,0,0,28.0
2015-05-28,4.0,3.0,3.0,22,0,0,61.0
2015-05-28,4.0,3.0,5.0,22,0,0,60.0
2015-05-28,4.0,3.0,6.0,22,0,0,61.0
2015-05-28,4.0,3.0,7.0,22,0,0,68.0
2015-05-28,4.0,3.0,8.0,22,0,0,112.0
